Region,Township,Village Tract/ Ward,Postal Code,VT_Pcode,Ward_Pcode,Pcode_Status
Tanintharyi ,Thayetchaung ,Pe Det ,1403238,MMR006003039,,Found
Tanintharyi ,Launglon ,(Ka Gyi) ,1404001,,MMR006002701501,Found
Tanintharyi ,Launglon ,(Kha Gway) ,1404002,,MMR006002701502,Found
Tanintharyi ,Launglon ,(Ga Nge) ,1404003,,MMR006002701503,Found
Tanintharyi ,Launglon ,(Ga Gyi) ,1404004,,MMR006002701504,Found
Tanintharyi ,Launglon ,Pyin Htein ,1404200,MMR006002001,,Found
Tanintharyi ,Launglon ,Way Di ,1404201,MMR006002002,,Found
Tanintharyi ,Launglon ,Ka Nyon Kyun ,1404202,MMR006002003,,Found
Tanintharyi ,Launglon ,Tha Byar ,1404203,MMR006002004,,Found
Tanintharyi ,Launglon ,Inn Zauk ,1404204,MMR006002005,,Found
Tanintharyi ,Launglon ,Pan Da Le ,1404205,MMR006002006,,Found
Tanintharyi ,Launglon ,Ywar Haung Wa ,1404206,MMR006002007,,Found
Tanintharyi ,Launglon ,Min Yat ,1404207,MMR006002008,,Found
Tanintharyi ,Launglon ,Lay Thun Khan ,1404208,MMR006002009,,Found
Tanintharyi ,Launglon ,Sit Pyea ,1404209,MMR006002010,,Found
Tanintharyi ,Launglon ,Nyin Maw ,1404210,MMR006002011,,Found
Tanintharyi ,Launglon ,Ti Zit ,1404211,MMR006002012,,Found
Tanintharyi ,Launglon ,San Hlan ,1404212,MMR006002013,,Found
Tanintharyi ,Launglon ,Pa Nyit ,1404213,MMR006002014,,Found
Tanintharyi ,Launglon ,Auk Yae Hpyu ,1404214,MMR006002015,,Found
Tanintharyi ,Launglon ,Ka Htaung Ni ,1404215,MMR006002016,,Found
Tanintharyi ,Launglon ,Ka Det Gyi (Khun Hnit Thein) ,1404216,MMR006002017,,Found
Tanintharyi ,Launglon ,Pyin Kyaung ,1404217,MMR006002018,,Found
Tanintharyi ,Launglon ,Kyet Yet Twin ,1404218,MMR006002019,,Found
Tanintharyi ,Launglon ,Maung Ma Kan ,1404219,MMR006002020,,Found
Tanintharyi ,Launglon ,Ka Det Nge Seik ,1404220,MMR006002021,,Found
Tanintharyi ,Launglon ,Kyauk Sin ,1404221,MMR006002022,,Found
Tanintharyi ,Launglon ,Pan Det Inn ,1404222,MMR006002023,,Found
Tanintharyi ,Launglon ,Thar Yar Kone ,1404223,MMR006002024,,Found
Tanintharyi ,Launglon ,Ka Myaw Gyi ,1404224,MMR006002025,,Found
Tanintharyi ,Launglon ,Myo Haung ,1404225,MMR006002026,,Found
Tanintharyi ,Launglon ,Taung Min Pyaung ,1404226,MMR006002027,,Found
Tanintharyi ,Launglon ,Kha Maung Taung ,1404227,MMR006002028,,Found
Tanintharyi ,Launglon ,Sa Khan Gyi ,1404228,MMR006002029,,Found
Tanintharyi ,Launglon ,Na Khan Taw ,1404229,MMR006002030,,Found
Tanintharyi ,Launglon ,Ka Myaw Kin ,1404230,MMR006002031,,Found
Tanintharyi ,Launglon ,Tha Kyet Taw ,1404231,MMR006002032,,Found
Tanintharyi ,Launglon ,Taw Kye ,1404232,MMR006002033,,Found
Tanintharyi ,Launglon ,Tha Pyay Shaung ,1404233,MMR006002034,,Found
Tanintharyi ,Launglon ,Pyin Gyi Kyun ,1404234,MMR006002035,,Found
Tanintharyi ,Launglon ,ZaLut ,1404235,MMR006002036,,Found
Tanintharyi ,Launglon ,Kyauk Twin ,1404236,MMR006002037,,Found
Tanintharyi ,Launglon ,Kyauk Mat Tat ,1404237,MMR006002038,,Found
Tanintharyi ,Launglon ,Kyauk Wut Pyin ,1404238,MMR006002039,,Found
Tanintharyi ,Launglon ,Kyauk Ni Maw ,1404239,MMR006002040,,Found
Tanintharyi ,Launglon ,Auk Kyauk Wut ,1404240,MMR006002041,,Found
Tanintharyi ,Myeik ,Nauk Lel ,1405001,,MMR006005701501,Found
Tanintharyi ,Myeik ,Ta Laing Su ,1405002,,MMR006005701502,Found
Tanintharyi ,Myeik ,Seik Nge ,1405003,,MMR006005701503,Found
Tanintharyi ,Myeik ,Zay Tan ,1405004,,MMR006005701504,Found
Tanintharyi ,Myeik ,Kan Khaung ,1405005,,MMR006005701505,Found
Tanintharyi ,Myeik ,Myit Nge ,1405006,,MMR006005701506,Found
Tanintharyi ,Myeik ,Dawei Su ,1405007,,MMR006005701507,Found
Tanintharyi ,Myeik ,Kan Gyi ,1405008,,MMR006005701508,Found
Tanintharyi ,Myeik ,Yae Pone ,1405009,,MMR006005701509,Found
Tanintharyi ,Myeik ,Kan Hpyar ,1405010,,MMR006005701510,Found
Tanintharyi ,Myeik ,Ah Lel Kyun ,1405011,,MMR006005701511,Found
Tanintharyi ,Myeik ,Myeik (South) ,1405012,,MMR006005701512,Found
Tanintharyi ,Myeik ,Myeik Taung ,1405200,MMR006005001,,Found
Tanintharyi ,Myeik ,Ka Lwin ,1405201,MMR006005002,,Found
Tanintharyi ,Myeik ,In Ga Maw ,1405202,MMR006005003,,Found
Tanintharyi ,Myeik ,San Da Wut ,1405203,MMR006005004,,Found
Tanintharyi ,Myeik ,Pyin Nge ,1405204,MMR006005005,,Found
Tanintharyi ,Myeik ,Ka Han ,1405205,MMR006005006,,Found
Tanintharyi ,Myeik ,Sa Lun ,1405206,MMR006005007,,Found
Tanintharyi ,Myeik ,Min Than ,1405207,MMR006005008,,Found
Tanintharyi ,Myeik ,Pa Thaung ,1405208,MMR006005009,,Found
Tanintharyi ,Myeik ,Ma Zaw ,1405209,MMR006005010,,Found
Tanintharyi ,Myeik ,Tone Byaw ,1405210,MMR006005011,,Found
Tanintharyi ,Myeik ,Taung Shey ,1405211,MMR006005012,,Found
Tanintharyi ,Myeik ,Ta Nyet (Ku Lar) ,1405212,MMR006005013,,Found
Tanintharyi ,Myeik ,Ta Nyet (Kayin) ,1405213,MMR006005014,,Found
Tanintharyi ,Myeik ,Ah Lel Chaung ,1405214,MMR006005015,,Found
Tanintharyi ,Myeik ,Pin Oh ,1405215,MMR006005016,,Found
Tanintharyi ,Myeik ,Tha But ,1405216,MMR006005017,,Found
Tanintharyi ,Myeik ,Tha Moke ,1405217,MMR006005018,,Found
Tanintharyi ,Myeik ,Thit Yar Wa ,1405218,MMR006005019,,Found
Tanintharyi ,Myeik ,Pa Sut ,1405219,MMR006005020,,Found
Tanintharyi ,Myeik ,Pa Pyin ,1405220,MMR006005021,,Found
Tanintharyi ,Myeik ,Kyauk Hpyar ,1405221,MMR006005022,,Found
Tanintharyi ,Palaw ,No (1) ,1406001,,MMR006007703501,Found
Tanintharyi ,Palaw ,No (2) ,1406002,,MMR006007703502,Found
Tanintharyi ,Palaw ,No (3) ,1406003,,MMR006007703503,Found
Tanintharyi ,Palaw ,No (4) ,1406004,,MMR006007703504,Found
Tanintharyi ,Palaw ,No (5) ,1406005,,MMR006007701505,Found
Tanintharyi ,Palaw ,Mee Kyaung Thaik ,1406200,MMR006007001,,Found
Tanintharyi ,Palaw ,Pu Law Kone ,1406201,MMR006007002,,Found
Tanintharyi ,Palaw ,Za Yat Seik ,1406202,MMR006007003,,Found
Tanintharyi ,Palaw ,Taung Yar Kan ,1406203,MMR006007004,,Found
Tanintharyi ,Palaw ,Let Ku ,1406204,MMR006007005,,Found
Tanintharyi ,Palaw ,Nan Taung ,1406205,MMR006007006,,Found
Tanintharyi ,Palaw ,Ka De ,1406206,MMR006007007,,Found
Tanintharyi ,Palaw ,Hta Min Ma Sar ,1406207,MMR006007008,,Found
Tanintharyi ,Palaw ,Kye ,1406208,MMR006007009,,Found
Tanintharyi ,Palaw ,To ,1406209,MMR006007010,,Found
Tanintharyi ,Palaw ,Pu Law Hpyar ,1406210,MMR006007011,,Found
Tanintharyi ,Palaw ,Pa La ,1406211,MMR006007012,,Found
Tanintharyi ,Palaw ,Min Htein ,1406212,MMR006007013,,Found
Tanintharyi ,Palaw ,Ma Li ,1406213,MMR006007014,,Found
Tanintharyi ,Palaw ,Shan Dut ,1406214,MMR006007015,,Found
Tanintharyi ,Palaw ,Shat Pon ,1406215,MMR006007016,,Found
Tanintharyi ,Palaw ,Kyauk Kar ,1406216,MMR006007017,,Found
Tanintharyi ,Palaw ,Leik Thaung ,1406217,MMR006007018,,Found
Tanintharyi ,Palaw ,Du Yin Pin Shaung ,1406218,MMR006007019,,Found
Tanintharyi ,Palaw ,Ma Gyi Kone ,1406219,MMR006007020,,Found
Tanintharyi ,Palaw ,Pyin Bu Gyi ,1406220,MMR006007021,,Found
Tanintharyi ,Palaw ,Pyi Char ,1406221,MMR006007022,,Found
Tanintharyi ,Palaw ,Khan Ti ,1406222,MMR006007023,,Found
Tanintharyi ,Palaw ,Sin Htoe Gyi ,1406223,MMR006007024,,Found
Tanintharyi ,Palaw ,Kyauk Lone Gyi ,1406224,MMR006007025,,Found
Tanintharyi ,Palaw ,Nan Thi Lar ,1406225,MMR006007026,,Found
Tanintharyi ,Palaw ,Pyin Bu Nge ,1406226,MMR006007027,,Found
Tanintharyi ,Tanintharyi ,Chaung Gyi ,1407001,,MMR006008701501,Found
Tanintharyi ,Tanintharyi ,Chaung Nge ,1407002,,MMR006008701502,Found
Tanintharyi ,Tanintharyi ,Tanintharyi Sin Chay Hpone ,1407200,MMR006008001,,Found
Tanintharyi ,Tanintharyi ,Pa Wa ,1407201,MMR006008002,,Found
Tanintharyi ,Tanintharyi ,Maw Tone (East) ,1407202,MMR006008003,,Found
Tanintharyi ,Tanintharyi ,Maw Tone (West) ,1407203,MMR006008004,,Found
Tanintharyi ,Tanintharyi ,Lel Thit ,1407204,MMR006008005,,Found
Tanintharyi ,Tanintharyi ,Ta Moke Chone ,1407205,MMR006008006,,Found
Tanintharyi ,Tanintharyi ,Ban La Mut ,1407206,MMR006008007,,Found
Tanintharyi ,Tanintharyi ,Thein Khun ,1407207,MMR006008008,,Found
Tanintharyi ,Tanintharyi ,Kyauk Ta Lone ,1407208,MMR006008009,,Found
Tanintharyi ,Tanintharyi ,Thar Ra Hpon ,1407209,MMR006008010,,Found
Tanintharyi ,Tanintharyi ,Thein Daw ,1407210,MMR006008011,,Found
Tanintharyi ,Tanintharyi ,Ban Law ,1407211,MMR006008012,,Found
Tanintharyi ,Tanintharyi ,Ta Ku ,1407212,MMR006008013,,Found
Tanintharyi ,Tanintharyi ,Nyaung Pin Kwin ,1407213,MMR006008014,,Found
Tanintharyi ,Tanintharyi ,Tha Kyet ,1407214,MMR006008015,,Found
Tanintharyi ,Tanintharyi ,Kawt Ma Pyin ,1407215,MMR006008016,,Found
Tanintharyi ,Tanintharyi ,Thin Baw U ,1407216,MMR006008017,,Found
Tanintharyi ,Tanintharyi ,Za Wea ,1407217,MMR006008018,,Found
Tanintharyi ,Tanintharyi ,Thar Ra Bwin ,1407218,MMR006008019,,Found
Tanintharyi ,Tanintharyi ,Chaung La Mu ,1407219,MMR006008020,,Found
Tanintharyi,Tanintharyi,Ah Hmat Koe,1407220,MMR006008021,,Found
Tanintharyi ,Bokpyin ,Shwe Bon Thar ,1408001,,MMR006010701501,Found
Tanintharyi ,Bokpyin ,Aung Min Ga Lar ,1408002,,MMR006010701502,Found
Tanintharyi ,Bokpyin ,Ohn Taw Kan ,1408200,MMR006010001,,Found
Tanintharyi ,Bokpyin ,Ka Mar Chaung ,1408201,MMR006010002,,Found
Tanintharyi,Bokpyin,AhTwinBokPyin,1408202,MMR006010003,,Found
Tanintharyi ,Bokpyin ,ChaungKaShet (a) HtaungKhaMet ,1408203,MMR006010004,,Found
Tanintharyi ,Bokpyin ,NoetNgwar ,1408204,MMR006010005,,Found
Tanintharyi,Bokpyin,Ah Lel Man,1408205,MMR006010006,,Found
Tanintharyi ,Bokpyin ,SaTein ,1408206,MMR006010007,,Found
Tanintharyi ,Bokpyin ,YaeNganGyi ,1408207,MMR006010008,,Found
Tanintharyi ,Bokpyin ,BonKhun ,1408208,MMR006010009,,Found
Tanintharyi,Bokpyin,HtaungSonMaHet (‌a) ChaungKaTon,1408209,MMR006010010,,Found
Tanintharyi ,Bokpyin ,ShweGeNyo ,1408210,MMR006010011,,Found
Tanintharyi ,Bokpyin ,MaNoeYone ,1408211,MMR006010012,,Found
Tanintharyi ,Bokpyin ,KawtBut ,1408212,MMR006010013,,Found
Tanintharyi ,Bokpyin ,HtaungYaik ,1408213,MMR006010014,,Found
Tanintharyi ,Bokpyin ,ChaungKaHpet ,1408214,MMR006010015,,Found
Tanintharyi ,Bokpyin ,HtaungNgarThaing (a) KyaukTan ,1408215,MMR006010016,,Found
Tanintharyi ,Bokpyin ,BanGaLar ,1408216,MMR006010017,,Found
Tanintharyi ,Bokpyin ,MaThay ,1408217,MMR006010018,,Found
Tanintharyi ,Bokpyin ,HanKaPyu ,1408218,MMR006010019,,Found
Tanintharyi ,Bokpyin ,KawtBaMar ,1408219,MMR006010020,,Found
Tanintharyi ,Kawthoung ,Shwe Hin Thar ,1409001,,MMR006009701501,Found
Tanintharyi ,Kawthoung ,Ah Nan War ,1409002,,MMR006009701502,Found
Tanintharyi ,Kawthoung ,Pi Tauk Shwe War ,1409003,,MMR006009701503,Found
Tanintharyi ,Kawthoung ,Ba Yint Naung ,1409004,,MMR006009701504,Found
Tanintharyi ,Kawthoung ,Aung Thu Kha ,1409005,,MMR006009701505,Found
Tanintharyi ,Kawthoung ,Aye Mya Kan Thar ,1409006,,MMR006009701506,Found
Tanintharyi ,Kawthoung ,Thi Ri Myaing ,1409007,,MMR006009701507,Found
Tanintharyi ,Kawthoung ,Shwe Zin Yaw ,1409008,,MMR006009701508,Found
Tanintharyi ,Kawthoung ,Aye Yeik Nyein ,1409009,,MMR006009701509,Found
Tanintharyi ,Kawthoung ,Shwe Pyi Thar ,1409010,,MMR006009701510,Found
Tanintharyi ,Kawthoung ,Pu Lo Ton Tone ,1409200,MMR006009001,,Found
Tanintharyi ,Kawthoung ,Zar Det Gyi Kyun ,1409201,MMR006009002,,Found
Tanintharyi ,Kawthoung ,Se Maing ,1409202,MMR006009003,,Found
Tanintharyi ,Kawthoung ,Khun Hnit Maing/Shwe Pyi Soe ,1409203,MMR006009004,,Found
Tanintharyi ,Kawthoung ,Ban Ka Chun ,1409204,MMR006009005,,Found
Tanintharyi ,Kawthoung ,Ma Li Wan ,1409205,MMR006009006,,Found
Tanintharyi ,Kawthoung ,Chan Hpan ,1409206,MMR006009007,,Found
Tanintharyi ,Kawthoung ,Aw Gyi ,1409207,MMR006009008,,Found
Tanintharyi ,Kawthoung ,Su Nge Bar Laing ,1409208,MMR006009009,,Found
Tanintharyi ,Kawthoung ,Mar Ran ,1409209,MMR006009010,,Found
Tanintharyi ,Kawthoung ,Hton Pa Ri ,1409210,MMR006009011,,Found
Tanintharyi ,Kawthoung ,Hpawt Thoke ,1409211,MMR006009012,,Found
Tanintharyi ,Kawthoung ,Nar Li Chan ,1409212,MMR006009013,,Found
Tanintharyi ,Kawthoung ,Par San ,1409213,MMR006009014,,Found
Tanintharyi ,Kawthoung ,Lone Hpaw ,1409214,MMR006009015,,Found
Tanintharyi ,Kawthoung ,Khi Ka Hpwaing ,1409215,MMR006009016,,Found
Tanintharyi ,Kawthoung ,Pa Ret Khwa ,1409216,MMR006009017,,Found
Tanintharyi ,Kawthoung ,Pa Ret Saing ,1409217,MMR006009018,,Found
Tanintharyi ,Kyunsu ,No (1) ,1410001,,MMR006006701501,Found
Tanintharyi ,Kyunsu ,No (2) ,1410002,,MMR006006701502,Found
Tanintharyi ,Kyunsu ,No (3) ,1410003,,MMR006006701503,Found
Tanintharyi ,Kyunsu ,No (4) ,1410004,,MMR006006701504,Found
Tanintharyi ,Kyunsu ,Kywe Kha Yan ,1410200,MMR006006001,,Found
Tanintharyi ,Kyunsu ,Ka Bin ,1410201,MMR006006002,,Found
Tanintharyi ,Kyunsu ,Kaw Zar Yar ,1410202,MMR006006003,,Found
Tanintharyi ,Kyunsu ,Taw Pyar ,1410203,MMR006006004,,Found
Tanintharyi ,Kyunsu ,War Yit ,1410204,MMR006006005,,Found
Tanintharyi ,Kyunsu ,Sa Khan Thit ,1410205,MMR006006006,,Found
Tanintharyi ,Kyunsu ,Me Taw ,1410206,MMR006006007,,Found
Tanintharyi ,Kyunsu ,Ban Da Ne ,1410207,MMR006006008,,Found
Tanintharyi ,Kyunsu ,Kan Maw ,1410208,MMR006006009,,Found
Tanintharyi ,Kyunsu ,Yae Kan Taung ,1410209,MMR006006010,,Found
Tanintharyi ,Kyunsu ,Nyaung Bee ,1410210,MMR006006011,,Found
Tanintharyi ,Kyunsu ,Min Goke ,1410211,MMR006006012,,Found
Tanintharyi ,Kyunsu ,Than Toke ,1410212,MMR006006013,,Found
Tanintharyi ,Kyunsu ,Kat Ta Lu ,1410213,MMR006006014,,Found
Tanintharyi ,Kyunsu ,Ma Aing ,1410214,MMR006006015,,Found
Tanintharyi ,Kyunsu ,Maung Hlaw ,1410215,MMR006006016,,Found
Tanintharyi ,Kyunsu ,Zay Ka Mi ,1410216,MMR006006017,,Found
Tanintharyi ,Kyunsu ,Yae Myit Gyi ,1410217,MMR006006018,,Found
Tanintharyi ,Kyunsu ,Kan Gyi ,1410218,MMR006006019,,Found
Tanintharyi ,Kyunsu ,Ka Pa ,1410219,MMR006006020,,Found
Tanintharyi,Myitta Town,No (1),1460001,,MMR006001702501,Found
Tanintharyi,Myitta Town,No (2),1460002,,MMR006001702502,Found
Tanintharyi,Myitta Town,No (3),1460003,,MMR006001702503,Found
Tanintharyi,Kaleinaung Town,No (1),1461001,,MMR006004702501,Found
Tanintharyi,Kaleinaung Town,No (2),1461002,,MMR006004702502,Found
Tanintharyi,Kaleinaung Town,No (3),1461003,,MMR006004702503,Found
Tanintharyi,Kaleinaung Town,No (4),1461004,,MMR006004702504,Found
Tanintharyi,Palauk Town,No (1),1462001,,MMR006007702501,Found
Tanintharyi,Palauk Town,No (2),1462002,,MMR006007702502,Found
Tanintharyi,Palauk Town,No (3),1462003,,MMR006007702503,Found
Tanintharyi,Palauk Town,No (4),1462004,,MMR006007702504,Found
Tanintharyi,Pala Town,No (1),1463001,,MMR006007703501,Found
Tanintharyi,Pala Town,No (2),1463002,,MMR006007703502,Found
Tanintharyi,Pala Town,No (3),1463003,,MMR006007703503,Found
Tanintharyi,Pala Town,No (4),1463004,,MMR006007703504,Found
Tanintharyi,Maw Taung Town,Myo Ma,1464001,,MMR006008702501,Found
Tanintharyi,Maw Taung Town,No (1),1464002,,MMR006008702502,Found
Tanintharyi,Maw Taung Town,No (2),1464003,,MMR006008702503,Found
Tanintharyi,Pyigyimandaing Town,Pyi Gyi Mandaing,1465001,,MMR006010702501,Found
Tanintharyi,Pyigyimandaing Town,Lay Hnar (East),1465002,,MMR006010702502,Found
Tanintharyi,Pyigyimandaing Town,Lay Hnar (West),1465003,,MMR006010702503,Found
Tanintharyi,Karathuri Town,No (1),1466001,,MMR006010703501,Found
Tanintharyi,Karathuri Town,No (2),1466002,,MMR006010703502,Found
Tanintharyi,Karathuri Town,No (3),1466003,,MMR006010703503,Found
Tanintharyi,Khamaukgyi Town,No (1),1467001,,MMR006009702501,Found
Tanintharyi,Khamaukgyi Town,No (2),1467002,,MMR006009702502,Found
Tanintharyi,Khamaukgyi Town,No (4),1467003,,,Not Found
Yangon ,Insein ,Kan Nar (West) ,1101001,,MMR013001701501,Found
Yangon ,Insein ,Kan Nar (Middle) ,1101002,,MMR013001701502,Found
Yangon ,Insein ,Kwet Thit ,1101003,,MMR013001701503,Found
Yangon ,Insein ,Pauk Taw ,1101004,,MMR013001701504,Found
Yangon ,Insein ,Zay Kone (West) ,1101005,,MMR013001701505,Found
Yangon ,Insein ,Zay Kone (East) ,1101006,,MMR013001701506,Found
Yangon ,Insein ,Pein Hne Kone ,1101007,,MMR013001701507,Found
Yangon ,Insein ,Myo Thit (Ka Gyi/Kha Gway) ,1101008,,MMR013001701508,Found
Yangon ,Insein ,Myo Thit (Ga Nge) ,1101009,,MMR013001701509,Found
Yangon ,Insein ,Kyoet Kone (West) ,1101010,,MMR013001701510,Found
Yangon ,Insein ,Kyoet Kone (East) ,1101011,,MMR013001701511,Found
Yangon ,Insein ,Saw Bwar Gyi Kone ,1101012,,MMR013001701512,Found
Yangon ,Insein ,Nant Thar Kone ,1101013,,MMR013001701513,Found
Yangon ,Insein ,Taung Thu Kone ,1101014,,MMR013001701514,Found
Yangon ,Insein ,Ywar Ma (East) ,1101015,,MMR013001701515,Found
Yangon ,Insein ,Ywar Ma (Middle) ,1101016,,MMR013001701516,Found
Yangon ,Insein ,Ywar Ma (West) ,1101017,,MMR013001701517,Found
Yangon ,Insein ,Hpawt Kan ,1101018,,MMR013001701518,Found
Yangon ,Insein ,Sint Ngu ,1101019,,MMR013001701519,Found
Yangon ,Insein ,Aung San ,1101020,,MMR013001701520,Found
Yangon ,Insein ,Da Nyin Kone ,1101021,,MMR013001701521,Found
Yangon ,Mingaladon ,Kyan Khin Su ,1102001,,MMR013002701514,Found
Yangon ,Mingaladon ,Ah Nan Pin ,1102002,,MMR013002701515,Found
Yangon ,Mingaladon ,Chit Tee Kone ,1102003,,MMR013002701516,Found
Yangon ,Mingaladon ,No (2) (Ka Gyi) ,1102004,,MMR013002701517,Found
Yangon ,Mingaladon ,No (2) (Kha Gway) ,1102005,,MMR013002701518,Found
Yangon ,Mingaladon ,No (3) (Ka Gyi) ,1102006,,MMR013002701519,Found
Yangon ,Mingaladon ,No (3) (Kha Gway) ,1102007,,MMR013002701520,Found
Yangon ,Mingaladon ,San Gyi Wa ,1102008,,MMR013002701521,Found
Yangon ,Mingaladon ,Tat Ma Daw San Pya ,1102009,,MMR013002701522,Found
Yangon ,Mingaladon ,Pauk Kone ,1102010,,MMR013002701523,Found
Yangon ,Mingaladon ,Min Ga Lar Don Zay ,1102011,,MMR013002701524,Found
Yangon ,Mingaladon ,Pyan Lel Nay Yar Cha Htar Yay ,1102012,,MMR013002701525,Found
Yangon ,Mingaladon ,Pyi Taw Thar ,1102013,,MMR013002701526,Found
Yangon ,Mingaladon ,Taw Taik ,1102014,,MMR013002701527,Found
Yangon ,Mingaladon ,Nwe Khway ,1102200,MMR013002001,,Found
Yangon ,Mingaladon ,Kone Ta La Paung ,1102201,MMR013002002,,Found
Yangon ,Mingaladon ,Shwe Nant Thar ,1102203,MMR013002003,,Found
Yangon ,Mingaladon ,Pyin Ma Pin ,1102204,MMR013002004,,Found
Yangon ,Mingaladon ,Thin Gan Kyun Gyi ,1102205,MMR013002005,,Found
Yangon ,North Okkalapa ,No (1) ,1103001,,MMR013012701501,Found
Yangon ,North Okkalapa ,No (2) ,1103002,,MMR013012701502,Found
Yangon ,North Okkalapa ,(Ka Gyi) ,1103003,,MMR013012701503,Found
Yangon ,North Okkalapa ,(Kha Gway) ,1103004,,MMR013012701504,Found
Yangon ,North Okkalapa ,(Ga Nge) ,1103005,,MMR013012701505,Found
Yangon ,North Okkalapa ,(Ga Gyi) ,1103006,,MMR013012701506,Found
Yangon ,North Okkalapa ,(Nga) ,1103007,,MMR013012701507,Found
Yangon ,North Okkalapa ,(Sa Lone) ,1103008,,MMR013012701508,Found
Yangon ,North Okkalapa ,(Sa Lein) ,1103009,,MMR013012701509,Found
Yangon ,North Okkalapa ,(Za Gwe) ,1103010,,MMR013012701510,Found
Yangon ,North Okkalapa ,(Za Myin Zwe) ,1103011,,MMR013012701511,Found
Yangon ,North Okkalapa ,(Nya) ,1103012,,MMR013012701512,Found
Yangon ,North Okkalapa ,(Ta Ta Lin Cheik) ,1103013,,MMR013012701513,Found
Yangon ,North Okkalapa ,(Hta Won Bei) ,1103014,,MMR013012701514,Found
Yangon ,North Okkalapa ,Ta Dar Gyi ,1103015,,MMR013012701515,Found
Yangon ,North Okkalapa ,Kyauk Yae Twin ,1103016,,MMR013012701516,Found
Yangon ,North Okkalapa ,Pa Ywet Seik Kone ,1103017,,MMR013012701517,Found
Yangon ,North Okkalapa ,Wai Bar Gi Myo Thit ,1103018,,MMR013012701518,Found
Yangon ,North Okkalapa ,Shwe Pauk Kan Myo Thit ,1103019,,MMR013012701519,Found
Yangon,Kamaryut,No (1),1104001,,MMR013041701501,Found
Yangon,Kamaryut,No (2),1104002,,MMR013041701502,Found
Yangon,Kamaryut,No (3),1104003,,MMR013041701503,Found
Yangon,Kamaryut,No (4),1104004,,MMR013041701504,Found
Yangon,Kamaryut,No (5),1104005,,MMR013041701505,Found
Yangon,Kamaryut,No (6),1104006,,MMR013041701506,Found
Yangon,Kamaryut,No (7),1104007,,MMR013041701507,Found
Yangon,Kamaryut,No (8),1104008,,MMR013041701508,Found
Yangon,Kamaryut,No (9),1104009,,MMR013041701509,Found
Yangon,Kamaryut,No (10),1104010,,MMR013041701510,Found
Yangon ,Hlaing ,No (1) ,1105001,,MMR013040701501,Found
Yangon ,Hlaing ,No (2) ,1105002,,MMR013040701502,Found
Yangon ,Hlaing ,No (3) ,1105003,,MMR013040701503,Found
Yangon ,Hlaing ,No (4) ,1105004,,MMR013040701504,Found
Yangon ,Hlaing ,No (5) ,1105005,,MMR013040701505,Found
Yangon ,Hlaing ,No (6) ,1105006,,MMR013040701506,Found
Yangon ,Hlaing ,No (7) ,1105007,,MMR013040701507,Found
Yangon ,Hlaing ,No (8) ,1105008,,MMR013040701508,Found
Yangon ,Hlaing ,No (9) ,1105009,,MMR013040701509,Found
Yangon ,Hlaing ,No (10) ,1105010,,MMR013040701510,Found
Yangon ,Hlaing ,No (11) ,1105011,,MMR013040701511,Found
Yangon ,Hlaing ,No (12) ,1105012,,MMR013040701512,Found
Yangon ,Hlaing ,No (13) ,1105013,,MMR013040701513,Found
Yangon ,Hlaing ,No (14) ,1105014,,MMR013040701514,Found
Yangon ,Hlaing ,No (15) ,1105015,,MMR013040701515,Found
Yangon ,Hlaing ,No (16) ,1105016,,MMR013040701516,Found
Yangon ,Mayangone ,No (1) (Tha Maing Bu Tar (West)) ,1106001,,MMR013042701501,Found
Yangon ,Mayangone ,No (2)  (Tha Maing Myo) ,1106002,,MMR013042701502,Found
Yangon ,Mayangone ,No (3) (Kyaik Waing Gyi) ,1106003,,MMR013042701503,Found
Yangon ,Mayangone ,No (4) (Kyaik Waing Lay) ,1106004,,MMR013042701504,Found
Yangon ,Mayangone ,No (5) (Sein Pan Myaing/9 Miles) ,1106005,,MMR013042701505,Found
Yangon ,Mayangone ,No (6)(Nyar Na Sar Gi) ,1106006,,MMR013042701506,Found
Yangon ,Mayangone ,No (7)  (Ywar Tan Shey) ,1106007,,MMR013042701507,Found
Yangon ,Mayangone ,No (8)  (Ka Ba Aye San Pya) ,1106008,,MMR013042701508,Found
Yangon ,Mayangone ,No (9) (Yae Ku) ,1106009,,MMR013042701509,Found
Yangon ,Mayangone ,No (10)  (Chaw Twin Kone) ,1106010,,MMR013042701510,Found
Yangon ,Thingangyun ,(Ka Gyi) ,1107001,,MMR013009701501,Found
Yangon ,Thingangyun ,(Kha Gway) ,1107002,,MMR013009701502,Found
Yangon ,Thingangyun ,(Ga Nge) ,1107003,,MMR013009701503,Found
Yangon ,Thingangyun ,(Ga Gyi) ,1107004,,MMR013009701504,Found
Yangon ,Thingangyun ,Nga/Ka Gyi ,1107005,,MMR013009701505,Found
Yangon ,Thingangyun ,Nga/Kha Gway ,1107006,,MMR013009701506,Found
