level,pcode,name,center_lat,center_lon
adm4,MMR017006048,Hnaw Kone,17.33771559,94.95721935
adm4,MMR017006049,Ma Gyi La Har,17.30203432,94.95239819
adm4,MMR017006050,Kwin Gyi,17.26781286,94.96072254
adm4,MMR017006051,Pan Zan Kwin,17.308107,94.97915778
adm4,MMR017006052,Bweit Ngu,17.32669848,95.01953535
adm4,MMR017006053,Ka Nyin Ngu,17.31919514,94.99298272
adm4,MMR017006054,Yin Shey,17.33638574,95.04068805
adm4,MMR017006055,Thit Hpyu Pin,17.36562542,95.06297966
adm4,MMR017006057,Myet To,17.38604224,95.08982347
adm4,MMR017006058,Kone Pyin,17.46876447,94.97231346
adm4,MMR017006059,Meik Tha Lin,17.4773817,94.95284139
adm4,MMR017006060,Gway Tauk,17.42878305,94.97763449
adm4,MMR017006061,Thaung Gyi,17.43059115,95.05568819
adm4,MMR017006062,Myit Se,17.44973146,95.0900225
adm4,MMR017006063,Ma Au Kone,17.41773362,95.08984691
adm4,MMR017006064,Daunt Gyi Bet,17.3937452,95.04702918
adm4,MMR017006065,Tha Yet Chaung,17.3776374,95.02338769
adm4,MMR017006066,Kwin Chaung,17.3962233,94.96851817
adm4,MMR017006067,Hpan Khar Pin,17.40592926,94.92938692
adm4,MMR017006068,Nyaung Pin Thar,17.41907705,94.90302457
adm4,MMR017006069,Kwin Gyi Tha Bawt,17.36710538,94.90847391
adm4,MMR017006070,Kwin Hlyar,17.35449079,94.95352013
adm4,MMR017006071,Hpa Yar Kone,17.34816734,95.01292422
adm4,MMR017006072,Kan Ni,17.31537468,94.92097639
adm4,MMR017006073,Ah Phan Yae Yin,17.34225539,94.89255661
adm4,MMR017006074,Kwin Pauk,17.32198298,94.89135018
adm4,MMR017006075,Kyoet Kone,17.31554676,94.86366168
adm4,MMR017006076,Chin Kwin,17.30504448,94.83594914
adm4,MMR017006077,Nyaung Hmaw,17.29274986,94.88252679
adm4,MMR017006078,Kat Ku Gyi,17.53935256,95.0085014
adm4,MMR017006079,Kat Ku Lay,17.49913765,95.01813304
adm4,MMR017006080,Let Pan Pin,17.48382134,94.99050752
adm4,MMR017006081,Kyauk Chaung,17.47022993,95.0451547
adm4,MMR017006082,Thet Kei Pyin,17.5453488,94.9477864
adm4,MMR017006083,Ywar Thit Gyi,17.5122799,94.95444402
adm4,MMR017006084,Pan Pu Kwin,17.52653106,94.9748705
adm4,MMR017006085,Daunt Gyi,17.451963,95.11197193
adm4,MMR017006086,Yae Nant Thar,17.42558126,95.01137778
adm4,MMR017006087,Boke Chaung,17.47239849,95.09270323
adm4,MMR017006088,Kyat Kwin,17.47012684,95.13156399
adm4,MMR017006701,Urban,17.34987985,95.12206802
adm4,MMR017006702,Urban,17.39309283,95.07360377
adm4,MMR017006703,Urban,17.20101989,95.08428897
adm4,MMR017006901,,17.43638241,94.8382314
adm4,MMR017007001,Ka Nyin Thone Sint,17.05778,95.3147107
adm4,MMR017007002,Kwin Gyi,17.09703437,95.28796967
adm4,MMR017007003,Ah Su Gyi,17.13122049,95.29233023
adm4,MMR017007004,Wet Chaung,17.15742891,95.25499106
adm4,MMR017007005,Kyaung Aing,17.12705679,95.25800755
adm4,MMR017007006,Moe Ma Kha,17.11518062,95.22122368
adm4,MMR017007007,Ywar Thar Kone,17.13684335,95.22037268
adm4,MMR017007008,Thit Seint Kone,17.07644079,95.20228165
adm4,MMR017007009,Kaing Tar,17.09918204,95.24336433
adm4,MMR017007010,Ta Khun Taing,17.07981197,95.23828255
adm4,MMR017007011,Za Yat Kwin,17.06621693,95.27227517
adm4,MMR017007012,Byaik,17.0524566,95.24117099
adm4,MMR017007013,Moe Pyar Ah Shey,17.06055075,95.20201493
adm4,MMR017007014,Min Ma Naing,17.03770403,95.22180756
adm4,MMR017007015,Kauk Gyi Kone,17.02117124,95.21697353
adm4,MMR017007016,Hpone Soe,17.00736215,95.21239314
adm4,MMR017007017,Htauk Shar,16.99179939,95.20776921
adm4,MMR017007018,Shan,16.97104904,95.19568953
adm4,MMR017007019,Chaung Gyi,16.99941168,95.18716052
adm4,MMR017007020,Kyar Kaik,17.03104817,95.19242961
adm4,MMR017007021,Yae Ga Loke,17.05836065,95.17227224
adm4,MMR017007022,Ba Li Daunt,17.0550797,95.15349297
adm4,MMR017007023,Tet Seik,17.03611481,95.15777789
adm4,MMR017007024,Doe Tan,17.0185271,95.16524478
adm4,MMR017007025,Thaung Gyi,16.99893796,95.16624097
adm4,MMR017007026,Hpa Yar Gyi Kone,16.96847019,95.16143456
adm4,MMR017007027,Sin Ku,16.94574558,95.15855624
adm4,MMR017007028,Ma Gyi Chaung,16.9575701,95.14464433
adm4,MMR017007029,Pauk Ngu,16.98268779,95.14518339
adm4,MMR017007030,Daunt Kway,17.00642516,95.12678318
adm4,MMR017007031,Sauk Aing,16.93773549,95.13499408
adm4,MMR017007032,Za Yat Seik,16.98919529,95.09739009
adm4,MMR017007033,Kyar Ga Yet,16.97072288,95.11792779
adm4,MMR017007034,Kaing Waing,16.94599461,95.10230706
adm4,MMR017007035,Leik Poke,16.921807,95.09463397
adm4,MMR017007036,Kyon Tar,16.90475236,95.05349912
adm4,MMR017007037,Seik Thar,16.92006577,95.04341393
adm4,MMR017007038,Ah Shey Chaung,16.93209528,95.05904264
adm4,MMR017007039,Yone Taw,16.95132271,95.05818108
adm4,MMR017007040,Daunt Gyi,16.97418104,95.07205158
adm4,MMR017007041,Yone Pin,16.97722295,95.04519903
adm4,MMR017007042,Zee Chaung,17.00165844,95.01507434
adm4,MMR017007043,Byaik Gyi,16.99098073,94.99525293
adm4,MMR017007044,Gon Min,17.01234536,95.05503572
adm4,MMR017007045,Yae Tar Gyi,17.03758214,95.06450203
adm4,MMR017007046,Htan Ta Pin,16.99276284,95.07611509
adm4,MMR017007047,Ma Gyi Pin Kwin,17.12672582,95.18535233
adm4,MMR017007048,Hlay Kwe La Har,17.0251587,95.11755494
adm4,MMR017007049,Pauk Sein Peit,17.15974623,95.20094387
adm4,MMR017007050,Sa Bai Yon,17.05872485,95.12209273
adm4,MMR017007051,Thea Kon,17.07133527,95.11225823
adm4,MMR017007052,Yin Saing,17.08735482,95.14242107
adm4,MMR017007053,Oe Bo,17.08368912,95.18098039
adm4,MMR017007054,Kun Chan Kone,17.10294183,95.15686804
adm4,MMR017007055,Zee Ngu,17.1871817,95.20250628
adm4,MMR017007056,Wet Chan Ga Yet,17.1781821,95.18003188
adm4,MMR017007057,Lu Thant Chaung,17.19822049,95.16306418
adm4,MMR017007058,Yaung Pyit Kwin,17.17018074,95.14058447
adm4,MMR017007059,Pan Taw Yoe,17.14149338,95.17067025
adm4,MMR017007060,Let Pan Chaung,17.0433767,95.03617587
adm4,MMR017007061,Seik Hpu Ni,17.11816574,95.1140057
adm4,MMR017007062,Kyon Hpar Yoe,17.13963776,95.12946512
adm4,MMR017007063,Shwe Pan Ngu,17.11816574,95.06434459
adm4,MMR017007064,Kan Ka Lay,17.09480075,95.10178336
adm4,MMR017007065,Hle Seik,17.07802808,95.0607341
adm4,MMR017007701,Urban,17.10083484,95.20081915
adm4,MMR017008001,Neik Ban,17.5306325,95.34880155
adm4,MMR017008002,Kaing Taw Kwin,17.57715759,95.36795656
adm4,MMR017008003,Zoke Ka Ni,17.58218243,95.34796606
adm4,MMR017008004,Tha Yet Oke,17.57720606,95.33106319
adm4,MMR017008005,Kyaung Kwin,17.55495189,95.37871305
adm4,MMR017008006,Thar Si,17.52422985,95.40676881
adm4,MMR017008007,Pyar Ka Tat,17.55309321,95.40853861
adm4,MMR017008008,Ta Dar U,17.53539197,95.38372589
adm4,MMR017008009,Si Taw Kone,17.51225832,95.37109795
adm4,MMR017008010,Yoe Gyi,17.56183041,95.34671186
adm4,MMR017008011,Dambi,17.71650972,95.25455512
adm4,MMR017008012,Inn Ga Yan,17.73322745,95.28143728
adm4,MMR017008013,Myo Kwin,17.72591796,95.23493872
adm4,MMR017008014,Kayin Inn,17.70745508,95.22292381
adm4,MMR017008015,Pyar Thar,17.67669008,95.20838694
adm4,MMR017008016,Ngar Hpar,17.6658872,95.23062891
adm4,MMR017008017,Nwe Khway,17.68483562,95.25118161
adm4,MMR017008018,Thea Hpyu (Dambi),17.66231312,95.25278192
adm4,MMR017008019,Sin Ma Thay (Dambi),17.67175673,95.27727798
adm4,MMR017008020,Thit Hpyu Kwin,17.69124803,95.27378121
adm4,MMR017008021,Let Khoke Pin,17.69775498,95.30290369
adm4,MMR017008022,Kin Mun Chaung,17.69646303,95.31982378
adm4,MMR017008023,Nga Hpe Htu,17.67658955,95.31013692
adm4,MMR017008024,Ka Nyin Kauk,17.70300248,95.28516601
adm4,MMR017008025,Thin Gan Taw (Leik Chaung),17.70537902,95.34307918
adm4,MMR017008026,Hpa Yar Kone,17.67539331,95.33457638
adm4,MMR017008027,Shar Khe,17.42230116,95.35897145
adm4,MMR017008028,Thar Ti Kwin,17.50927149,95.39860698
adm4,MMR017008029,Pi Tauk Kone,17.45547683,95.35521337
adm4,MMR017008030,Pauk Tan Lay,17.48316578,95.35299108
adm4,MMR017008031,Pauk Tan Gyi,17.47817659,95.39143868
adm4,MMR017008032,Lel Di Kone,17.57333953,95.45870313
adm4,MMR017008033,Taung Ka Lon,17.45729514,95.39091571
adm4,MMR017008034,Inn Ta Lu,17.43174347,95.37847867
adm4,MMR017008035,Seik Gyi,17.41830205,95.4042347
adm4,MMR017008036,Sin Gaung (Shar Khe),17.43225386,95.41001115
adm4,MMR017008037,Seik Thar (Chin Boet),17.72882528,95.38828195
adm4,MMR017008038,Pe Gyi Kyun,17.78173259,95.35294263
adm4,MMR017008039,Eik Pyet,17.70419876,95.41411542
adm4,MMR017008040,Thet Kei Pyin,17.80279547,95.39954462
adm4,MMR017008041,Let Pan Hla,17.77684667,95.44582635
adm4,MMR017008042,Than Ba Yar Taing,17.75717177,95.32558514
adm4,MMR017008043,Kaing Chaung,17.6735185,95.42169693
adm4,MMR017008044,Ku Lar Khat,17.69319333,95.37617085
adm4,MMR017008045,Lel Di,17.68425543,95.40246957
adm4,MMR017008046,Chaung Hpyar,17.64604562,95.39730891
adm4,MMR017008047,Kyon Tone,17.66383587,95.38773003
adm4,MMR017008048,Ywar Thit (North),17.65025636,95.3675343
adm4,MMR017008050,Kya Khat Kwin,17.52872186,95.47113944
adm4,MMR017008051,Mway Lone,17.51100512,95.48042524
adm4,MMR017008052,Shar Hpyu Kone,17.49734159,95.48937926
adm4,MMR017008053,Thea Hpyu (Du Yar),17.51111928,95.50525714
adm4,MMR017008054,Ah Dar Sin Gaung,17.52447416,95.48524001
adm4,MMR017008055,Shwe Taung Thar Ya,17.55426386,95.44992181
adm4,MMR017008056,Ohn Pin Kwin,17.56231515,95.43515158
adm4,MMR017008057,Tha Nun Tha Nawt,17.53758032,95.4373855
adm4,MMR017008058,Kyat Ka Lay,17.52580859,95.44956653
adm4,MMR017008059,Sit Kone,17.60968791,95.54487868
adm4,MMR017008060,Taung Lone Su,17.63085173,95.4900344
adm4,MMR017008061,Gaung Say Kyun,17.65878905,95.4763716
adm4,MMR017008062,Lel Taw,17.62839396,95.47689933
adm4,MMR017008063,Inn Da Wei,17.61178491,95.48306545
adm4,MMR017008064,Tha Pyu Pin (Ba Lein/Aing Gyi),17.59341002,95.47223058
adm4,MMR017008065,Hle Lan Tet,17.58115764,95.46907731
adm4,MMR017008066,Bay Chaung,17.56519034,95.49631968
adm4,MMR017008067,Than Kyoe Tan,17.59310267,95.5135828
adm4,MMR017008068,Nat Hmaw,17.57408684,95.41314938
adm4,MMR017008069,Ywar Thar Kone,17.63881193,95.42835765
adm4,MMR017008070,Kan Hla,17.62060176,95.46192059
adm4,MMR017008071,Kone Gyi,17.60844879,95.4383164
adm4,MMR017008072,Kyon Twan,17.58812544,95.43899226
adm4,MMR017008073,Lel Gyi Kwin,17.6274162,95.37492672
adm4,MMR017008074,La Har Kyaw,17.60636237,95.36162116
adm4,MMR017008075,Nyaung Waing,17.62814835,95.40095266
adm4,MMR017008076,Sa Khan Gyi,17.60694089,95.39868185
adm4,MMR017008077,Kyon Hpar,17.58527258,95.39058321
adm4,MMR017008078,Gant Gaw Taw,17.59696709,95.3801006
adm4,MMR017008080,Ye Kwin,17.62747997,95.34558595
adm4,MMR017008081,In Ga Po,17.61204051,95.33028046
adm4,MMR017008082,Sin Ma Thay (Ta Loke Htaw),17.65995386,95.29759714
adm4,MMR017008083,Beik Yoe,17.64719402,95.27465972
adm4,MMR017008084,Gyo Gaung,17.64157118,95.25096627
adm4,MMR017008085,Thea Bwet,17.6352216,95.23112369
adm4,MMR017008086,La Har Pa,17.62218464,95.24546183
adm4,MMR017008087,Ka Nyin Ngu,17.61066302,95.22011235
adm4,MMR017008088,Za Yat Kwin,17.6110835,95.26517198
adm4,MMR017008089,Doke Yaik,17.59168854,95.27160779
adm4,MMR017008090,Inn Win,17.58990218,95.30285323
adm4,MMR017008091,Leik Khone,17.55219668,95.27204717
adm4,MMR017008092,Inn Gyi,17.55705312,95.29702722
adm4,MMR017008093,Yon Tha Lin,17.53088679,95.29273115
adm4,MMR017008094,Ma Dawt Ta Loke Kone,17.50619736,95.28952938
adm4,MMR017008095,Thea Hpyu (Yon Tha Lin),17.47787056,95.29165934
adm4,MMR017008096,Ah Waing Kyaung Su,17.46044368,95.33163386
adm4,MMR017008097,Aing Zauk,17.49172563,95.32619562
adm4,MMR017008098,Tha Moke Da Yoe,17.49761697,95.2681335
adm4,MMR017008099,Thin Ban Kone,17.50894074,95.31179731
adm4,MMR017008100,Ma Yoe Thaung,17.54453457,95.32317112
adm4,MMR017008101,Ma Yan Cho,17.50303926,95.35118665
adm4,MMR017008102,Sit Kwin,17.61531165,95.4163487
adm4,MMR017008103,Kaw Zan,17.65121333,95.33395355
adm4,MMR017008701,Urban,17.65639813,95.44484121
adm4,MMR017008702,Urban,17.62996815,95.29623035
adm4,MMR017008703,Urban,17.55167184,95.47121805
adm4,MMR017009001,La Maing,17.46506156,95.57464014
adm4,MMR017009002,Tha Hpan Kone,17.45188394,95.58353291
adm4,MMR017009003,Ma Yoe Kha,17.44716866,95.60317824
adm4,MMR017009004,Nyaung Pin Thar,17.43942866,95.62268078
adm4,MMR017009005,Pa Kwe,17.4189024,95.59894079
adm4,MMR017009006,Pa Kwe Yae Le,17.42936477,95.62060399
adm4,MMR017009007,Yae Le,17.4792083,95.62701123
adm4,MMR017009008,Kywa Man,17.44625412,95.56224689
adm4,MMR017009009,Myit Wa,17.50060778,95.61996541
adm4,MMR017009010,Nan Taw Kyun,17.5004748,95.58593641
adm4,MMR017009011,Yae Twin Kone,17.53290275,95.61689544
adm4,MMR017009012,Lay Tu (East),17.50095374,95.69798646
adm4,MMR017009013,Htone Ta Po,17.46512321,95.6735041
adm4,MMR017009014,Oke Shit Kwin,17.43115833,95.52272693
adm4,MMR017009015,Tha Yet Ta Pin (North),17.44381292,95.49374233
adm4,MMR017009016,Tha Yet Ta Pin (South),17.44410867,95.5119536
adm4,MMR017009017,Lein Kone,17.47305783,95.50033614
adm4,MMR017009018,Ah Shoke Kwin,17.47634603,95.52181291
adm4,MMR017009019,Yin Ma Lut,17.44087347,95.54512349
adm4,MMR017009020,Byin Nyar,17.48005888,95.54217014
adm4,MMR017009021,Gyan Taik,17.41227615,95.53727553
adm4,MMR017009022,Kawt Sein,17.39683166,95.52599446
adm4,MMR017009023,Kawt Kat Gyi,17.40383312,95.4913369
adm4,MMR017009024,Kawt Kat Kha Lay,17.42896625,95.47575567
adm4,MMR017009025,Kyon Kawt,17.40501348,95.46956228
adm4,MMR017009026,Pet Tan,17.43971049,95.43893269
adm4,MMR017009027,Ma Har Thar,17.42316206,95.45356729
adm4,MMR017009028,Pyin Ywar,17.39191914,95.4658135
adm4,MMR017009029,Ta Khun Taing,17.41404799,95.4302413
adm4,MMR017009030,Sin Myay Sar,17.39954699,95.43421379
adm4,MMR017009031,War Pa Taw,17.37944763,95.49323887
adm4,MMR017009032,Min Da Yei,17.45058581,95.41930118
adm4,MMR017009033,Thar Du Chaung,17.5938641,95.60763413
adm4,MMR017009034,Ku Toet Seik,17.53484954,95.56905097
adm4,MMR017009035,Nyein Aye,17.54008947,95.65516464
adm4,MMR017009036,Son Kone,17.58103701,95.65108184
adm4,MMR017009037,Ah Htut,17.55054809,95.60538874
adm4,MMR017009038,Hpar Let Kho,17.560796,95.55558676
adm4,MMR017009039,Kyon Sha,17.36098424,95.6050812
adm4,MMR017009040,Zaw Gyi Kwin,17.39010578,95.5895726
adm4,MMR017009041,Hpet Thaung,17.36923077,95.56663837
adm4,MMR017009042,Da Nu Bay,17.43260175,95.57468562
adm4,MMR017009043,Ah Byin,17.4180056,95.56596427
adm4,MMR017009044,May Yi Lan,17.3923662,95.56186138
adm4,MMR017009045,Kyar Inn,17.42585238,95.66512341
adm4,MMR017009046,Auk Ywar,17.34756484,95.59780335
adm4,MMR017009047,Thet Kei Kyun,17.40982375,95.63793832
adm4,MMR017009048,Kyon Ei,17.38616965,95.61175537
adm4,MMR017009049,Kyon Mat,17.50904865,95.4438518
adm4,MMR017009050,Kyon Kyaik,17.50694228,95.42866849
adm4,MMR017009051,Inn Ta Yaw,17.47843853,95.42275808
adm4,MMR017009052,Pyin Ma Kone (West),17.47823405,95.44465049
adm4,MMR017009053,Hne Mauk Tan,17.50341759,95.46071524
adm4,MMR017009054,Pyin Ma Kone (East),17.4818349,95.45704114
adm4,MMR017009055,Sun Pi,17.46339255,95.45996181
adm4,MMR017009056,Ka Tawt Ka Yet,17.46772497,95.47609756
adm4,MMR017009057,Lay Tu (West),17.48360569,95.51000721
adm4,MMR017009058,Yin Taik Kone,17.49444755,95.55561822
adm4,MMR017009059,Thea Kone,17.51339205,95.55077808
adm4,MMR017009060,Kyon Ta Naw (South),17.50285017,95.53581504
adm4,MMR017009061,Kyon Kha Mun,17.49833668,95.52247001
adm4,MMR017009062,Kyon Ta Naw (North),17.51579703,95.52513975
adm4,MMR017009063,Oe Bo,17.53070193,95.54771327
adm4,MMR017009064,Daunt Gyi,17.53725362,95.53595971
adm4,MMR017009065,Tha Yet Chaung,17.53328936,95.52500222
adm4,MMR017009066,Taung Boet Ta Yar,17.56178546,95.51921727
adm4,MMR017009701,Urban,17.47026763,95.55408006
adm4,MMR017010001,Htein Ngu,17.62872813,95.21489495
adm4,MMR017010002,Nyaung Pin Wea,17.61802902,95.18166985
adm4,MMR017010003,Ka Tet Kone,17.63664863,95.19665804
adm4,MMR017010004,Thone Set,17.56763226,95.16762516
adm4,MMR017010005,Tha Khut Chaung,17.59037603,95.16929861
adm4,MMR017010006,Sar Yay Kwin,17.59847082,95.19986255
adm4,MMR017010007,Daunt Gyi,17.56649853,95.12706294
adm4,MMR017010008,Thein Kone,17.57355521,95.19310064
adm4,MMR017010009,La Har Gyi,17.53786806,95.24940756
adm4,MMR017010010,War Yon Chaung,17.58175101,95.22975103
adm4,MMR017010011,Pein Inn,17.54082603,95.2155793
adm4,MMR017010012,Shar Hpyu Kyin,17.50804263,95.21054498
adm4,MMR017010013,Gyoe Gyar Kwin,17.51797535,95.18689991
adm4,MMR017010014,Htein Taw Gyi,17.49637301,95.17908368
adm4,MMR017010015,Yae Nauk,17.48427755,95.19261749
adm4,MMR017010016,Boke Chaung,17.49149928,95.111486
adm4,MMR017010017,Shan,17.50836236,95.14229622
adm4,MMR017010018,Ka Nyin Thaung,17.4870977,95.1348178
adm4,MMR017010019,Koe Te,17.48703735,95.15777526
adm4,MMR017010020,Mei Za Li,17.47161145,95.07113777
adm4,MMR017010021,Yin Se,17.51392274,95.0922127
adm4,MMR017010022,Aing Tha Pyu,17.54225028,95.18352795
adm4,MMR017010023,Let Tha Mar (Kayin),17.51482806,95.16371494
adm4,MMR017010024,Let Tha Mar (Myanmar),17.52154628,95.14637268
adm4,MMR017010025,Chauk Se,17.5345916,95.13089468
adm4,MMR017010026,Kyee Pauk Kone,17.62289312,95.10660284
adm4,MMR017010027,Bi Tha Lun,17.6307633,95.15742976
adm4,MMR017010028,Pan Taw Gyi,17.66243403,95.06236629
adm4,MMR017010029,Kun Chan Kone,17.66826027,95.09528796
adm4,MMR017010030,Beit Pyar Kone,17.69193858,95.0629761
adm4,MMR017010031,War Taw Kwin,17.69549792,95.01918429
adm4,MMR017010032,Chin Kone,17.60139936,95.07232363
adm4,MMR017010033,Thea Nu Kone,17.58948552,95.05167249
adm4,MMR017010034,Moe Goke,17.554721,95.08483364
adm4,MMR017010035,Kha Mauk Su,17.50896536,95.23587345
adm4,MMR017010036,Hle Htauk Kwin,17.5276418,95.04248691
adm4,MMR017010037,Hlaw Ka Htar,17.54139596,95.06374563
adm4,MMR017010038,Kwin Gyi,17.61884946,94.99581454
adm4,MMR017010039,Wut Kone,17.64682934,95.00159826
adm4,MMR017010040,Ka Nyin Taing,17.59998812,95.017469
adm4,MMR017010041,Chin Lel,17.5597548,94.98532362
adm4,MMR017010042,Khat Tu,17.60333189,95.13676566
adm4,MMR017010043,Thaung Boke,17.50651691,95.11326122
adm4,MMR017010701,Urban,17.59734832,95.17164288
adm4,MMR017010901,,17.60296941,94.88167241
adm4,MMR017011001,San,18.09805887,95.22733669
adm4,MMR017011002,Tha Pyay Kone,18.27332735,95.2685285
adm4,MMR017011003,Kwin Gyi Daunt,18.25904331,95.25828414
adm4,MMR017011004,Myit Kyoe,18.30646896,95.27241274
adm4,MMR017011005,Nat Pa Tee,18.28218898,95.25155983
adm4,MMR017011006,Myo Ma Te Gyi Kone,18.28219749,95.29200778
adm4,MMR017011007,Nyaung Myit Swea,18.25761231,95.29518229
adm4,MMR017011008,Se,18.21916465,95.23489182
adm4,MMR017011009,San Ni Chaung,18.24112748,95.25942398
adm4,MMR017011010,Tar Gwa Te Gyi Kone,18.19634882,95.22794506
adm4,MMR017011011,Kun Taw,18.1745357,95.21877072
adm4,MMR017011012,Ka Zun Khon,18.22551248,95.35739604
adm4,MMR017011013,Shar Taw,18.24639426,95.3156393
adm4,MMR017011014,Lay Tu Gyi,18.11598989,95.36588108
adm4,MMR017011015,Kywe Te Kone,18.15180815,95.3720572
adm4,MMR017011016,Pauk Kone Sun,18.16987955,95.35284608
adm4,MMR017011017,Oe Bo,18.19432373,95.38676679
adm4,MMR017011018,Wet Toe,18.20049251,95.34255785
adm4,MMR017011019,Thet Kei Kone,18.16626969,95.28140886
adm4,MMR017011020,Sin Thay,18.14143073,95.23846612
adm4,MMR017011021,Kat Kho,18.16736621,95.32135548
adm4,MMR017011022,Zee Hpyu Kone,18.19787054,95.30667909
adm4,MMR017011023,Htan Thone Pin,18.21163739,95.26893626
adm4,MMR017011024,La Har Pauk,18.22519773,95.29262478
adm4,MMR017011025,Ka Nyin Ngu,18.0533903,95.2573723
adm4,MMR017011026,Htu,18.07064861,95.32051057
adm4,MMR017011027,Kyet Thun Khin,18.04351644,95.30261795
adm4,MMR017011028,Tha Khut Kwin,18.13703508,95.3311767
adm4,MMR017011029,Pein Inn,18.11643606,95.30410681
adm4,MMR017011030,Taw Kywe Lu,18.11095911,95.33114221
adm4,MMR017011031,Nyaung Waing,18.0028732,95.44203327
adm4,MMR017011032,Shwe Kyin,18.04716368,95.43211479
adm4,MMR017011033,Nga Pi Seik,18.1171143,95.39812211
adm4,MMR017011034,Tha Yet Taw,18.07642163,95.41439729
adm4,MMR017011035,Kyu Taw,18.02639007,95.40818637
adm4,MMR017011036,Yaik,18.02315219,95.35980039
adm4,MMR017011037,Nyaung Tone Le,18.08714808,95.3553569
adm4,MMR017011038,Daung Kya,18.05256545,95.37098277
adm4,MMR017011039,Tha Pyay Kone (2)/ Tha Pyay Kone,17.95910202,95.40028075
adm4,MMR017011040,Pe Ta Khwe,17.95167594,95.43861002
adm4,MMR017011041,Me Khin Chaung,17.92502028,95.40858139
adm4,MMR017011042,Za Loke Gyi,17.92091412,95.37323208
adm4,MMR017011043,Thea Hpyu,17.9562164,95.35882166
adm4,MMR017011044,Yin Taik Kone,17.93823177,95.32261119
adm4,MMR017011045,Htauk Kyant,17.96674181,95.3246254
adm4,MMR017011046,Ka Nyut Kone,18.0182147,95.32783433
adm4,MMR017011047,Ah Sei,18.00703589,95.35815708
adm4,MMR017011048,Hnget Gyi Kwin,18.09676445,95.17387419
adm4,MMR017011049,Ma Gyi Kone,18.07018844,95.19305908
adm4,MMR017011050,Let Pan Kwin,18.0561182,95.15011084
adm4,MMR017011051,Thea Boet,18.14160591,95.1576264
adm4,MMR017011052,Nga Bat Kya,18.06516036,95.12897921
adm4,MMR017011053,Nyaung Chin,18.01481271,95.20848072
adm4,MMR017011054,Htein Thay Gyi,18.01360215,95.15512587
adm4,MMR017011055,Ma Yway Kone,18.05589423,95.18137634
adm4,MMR017011056,Bant Bway Kone,17.98509193,95.1262915
adm4,MMR017011057,San Ywar Gyi,18.03443643,95.1140979
adm4,MMR017011058,Myin War Taung,18.11177181,95.1042018
adm4,MMR017011701,Urban,18.28931923,95.32112809
adm4,MMR017011703,Urban,18.09117583,95.26382836
adm4,MMR017012001,Ta Laing Kwin,18.31991689,95.23269872
adm4,MMR017012002,Kwayt Ma,18.28480586,95.22021562
adm4,MMR017012003,Ka Loet Kwin,18.30110825,95.12798713
adm4,MMR017012004,Thea Hpyu,18.29201553,95.18178501
adm4,MMR017012005,Shwe Pan Taw,18.27414302,95.18243082
adm4,MMR017012006,Chin Myaung,18.30474935,95.17699652
adm4,MMR017012007,Kyan Taw,18.25414623,95.21199686
adm4,MMR017012008,Pet Ma Khan,18.21205737,95.18632565
adm4,MMR017012009,Thauk Kyar Du,18.47793355,95.12414546
adm4,MMR017012010,Yae Lel Kyun,18.46191039,95.16778943
adm4,MMR017012011,Htan Ta Pin,18.43006604,95.15271803
adm4,MMR017012012,Son Le,18.37744069,95.19728697
adm4,MMR017012013,Kyat Ka Lay,18.39246273,95.14702028
adm4,MMR017012014,Me Kone,18.34658367,95.18118425
adm4,MMR017012015,Ka Zin Gyi,18.33507338,95.19277494
adm4,MMR017012016,Oke Twin,18.25612619,95.15775422
adm4,MMR017012017,Koe Inn,18.28151838,95.12622736
adm4,MMR017012018,Kyar Inn,18.29481206,95.09367898
adm4,MMR017012019,Ah Lon,18.34213824,95.08144411
adm4,MMR017012020,Khon Gyi,18.28758591,95.04696429
adm4,MMR017012021,Pein Hne Kwin,18.22177607,95.13867785
adm4,MMR017012022,Yae Nan Taung,18.17848778,95.13487865
adm4,MMR017012023,Shauk Khon,18.25264283,95.08633338
adm4,MMR017012024,Pauk Nwe San,18.20964753,95.06968139
adm4,MMR017012025,Thit Seint Kaing,18.34760385,95.03142527
adm4,MMR017012026,Kun Ait Kone,18.31547691,95.05937418
adm4,MMR017012027,Zee Pin Kwin,18.32897609,95.12178007
adm4,MMR017012028,Kwin Gyi,18.23470835,95.10878561
adm4,MMR017012029,Poe Su Gyi,18.1668789,95.08342857
adm4,MMR017012030,Kyoet Pin Su,18.2554043,95.04998133
adm4,MMR017012701,Urban,18.33513412,95.24819569
adm4,MMR017012702,Urban,18.30501623,95.14479706
adm4,MMR017012901,,18.03536029,94.96909424
adm4,MMR017012901,,18.23233167,95.16919243
adm4,MMR017012902,,18.28785771,94.95148698
adm4,MMR017012903,,18.3724781,95.10044184
adm4,MMR017013001,Kan U,17.82816912,95.26500444
adm4,MMR017013002,Shan Gaung Bye,17.82740228,95.30255733
adm4,MMR017013003,Auk Ywar Gyi,17.80091207,95.23889835
adm4,MMR017013004,Thet Kei Pyin,17.89334739,95.25651306
adm4,MMR017013005,Nauk Mee,17.80531128,95.33927168
adm4,MMR017013006,Wet Thay,17.79405872,95.29645216
adm4,MMR017013007,Myit Tar Kone,17.85557696,95.22085397
adm4,MMR017013008,Pan Tin,17.85511355,95.26726371
