SR_Pcode,SR_Name_Eng,District/SAZ_Pcode,District/SAZ_Name_Eng,Tsp_Pcode,Township_Name_Eng,VT_Pcode,Village_Tract_Name_Eng,Village_Pcode,Village_Name_Eng,Village_Name_MMR,Commonly_Used_Local_Vlg_Name_Eng,Commonly_Used_Local_Vlg_Name_Mya,Longitude,Latitude,Source,Start_Date,Modified_End_Date,Notification,Notification_modified,GAD_Village_Status,Field_Village_Status,MIMU_Village_Mapping_Status,Change_Type,Previous_Village_Name_Eng,Remark
MMR013,Yangon,MMR013D003,Yangon (South),MMR013023,Thanlyin,MMR013023012,Kyaung Kone Seik Gyi (a) Gya Mar,155379,Thu Htay Kone,သူဌေးကုန်း,,,,,GAD,,18-Jan-11,,200/23-227/U-1,Inactive,N/A,Inactive,Delete,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013023,Thanlyin,MMR013023023,La Har Yet,156519,La Har Yet,လဟာယက်,,,96.32961273,16.87878036,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013023,Thanlyin,MMR013023023,La Har Yet,156520,Thar Yar Kone,သာယာကုန်း,,,96.32351685,16.87151909,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013023,Thanlyin,MMR013023013,Let Yet San,156953,Ah Lel,အလယ်,,,96.30922699,16.69158936,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013023,Thanlyin,MMR013023013,Let Yet San,156950,Htan Pin Seik,ထန်းပင်ဆိပ်,,,96.30449677,16.70216942,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013023,Thanlyin,MMR013023013,Let Yet San,156951,Kyaik Inn,ကျိုက်အင်း,,,96.28730774,16.71640968,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013023,Thanlyin,MMR013023013,Let Yet San,156952,Kyauk Kan Kwin,ကျောက်ကန်ကွင်း,,,96.30903625,16.68757057,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013023,Thanlyin,MMR013023013,Let Yet San,156948,Let Yet San,လက်ယက်စမ်း,,,96.29337311,16.70385933,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013023,Thanlyin,MMR013023013,Let Yet San,156954,Mya Yar Yoe,မြယာရိုး,,,96.28720093,16.69309998,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013023,Thanlyin,MMR013023013,Let Yet San,156949,Pyin Htaung Kyaung,ပျဉ်ထောင်ကျောင်း,,,96.29662323,16.71216965,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013023,Thanlyin,MMR013023013,Let Yet San,156955,Sar Ma Lon,ဆားမလုံ,,,96.30738831,16.69652939,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013023,Thanlyin,MMR013023006,Min Ga Lun,157634,Min Ga Lun,မင်္ဂလွန်း,,,96.36843109,16.83089066,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013023,Thanlyin,MMR013023006,Min Ga Lun,219252,Nyaung Waing,ညောင်ဝိုင်း,,,96.37417603,16.81015015,GAD,18-Jan-11,,200/23-227/U-1,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013023,Thanlyin,MMR013023006,Min Ga Lun,219251,Pauk Taw,ပေါက်တော,,,96.40536499,16.82566833,GAD,18-Jan-11,,200/23-227/U-1,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013023,Thanlyin,MMR013023017,Nga Byay Ma,158196,Nga Byay Ma,ငါးဗြေမ,,,96.29489136,16.7885704,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013023,Thanlyin,MMR013023018,Nga/Pa,158318,Nga/Pa,င/ပ,,,96.27732849,16.78916931,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013023,Thanlyin,MMR013023025,Nyaung Lay Pin,158485,Kan Thar Myint,ကံသာမြင့်,,,96.32689667,16.83086014,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013023,Thanlyin,MMR013023025,Nyaung Lay Pin,158484,Nyaung Lay Pin,ညောင်လေးပင်,,,96.306229,16.823099,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013023,Thanlyin,MMR013023021,Nyaung Thone Pin,158623,Nyaung Thone Pin,​ညောင်သုံးပင်,,,96.26525879,16.75712967,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013023,Thanlyin,MMR013023027,Say Lone Gyi,160024,Say Lone Gyi,ဆေးလုံးကြီး,,,96.32913971,16.71133041,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013023,Thanlyin,MMR013023015,Sit Pin Kwin,160694,Sit Pin Kwin,စစ်ပင်ကွင်း,,,96.31217957,16.76070976,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013023,Thanlyin,MMR013023019,Tha Nat Pin,161675,Tha Nat Pin,သနပ်ပင်,,,96.28739166,16.78597069,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013023,Thanlyin,MMR013023009,Tha Pyay Kone,161735,Tha Pyay Kone,သပြေကုန်း,,,96.36833191,16.87241936,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013023,Thanlyin,MMR013023014,Thu Htay Kwin,162774,Thu Htay Kwin,သူဌေးကွင်း,,,96.34867096,16.76629066,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013023,Thanlyin,MMR013023001,Win Kha Nee,163211,Win Kha Nee,ဝင်းခနီး,,,96.370758,16.95429,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013023,Thanlyin,MMR013023005,Yone Tha Pyay Kan,163759,Let Pan,လက်ပံ,,,96.33854675,16.83992958,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013023,Thanlyin,MMR013023005,Yone Tha Pyay Kan,163758,Yone Tha Pyay Kan,ရုံးသပြေကန်,,,96.34763336,16.83319092,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025021,Ah Hpaung,150053,Ah Hpaung,အဖောင်,,,96.61929321,16.69220924,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025021,Ah Hpaung,150054,Sar Bo Su,စားဘိုစု,,,96.62722015,16.69407082,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025048,Ah Lan Kone,150162,Ah Lan Kone,အလန်းကုန်း,,,96.68029785,16.74580002,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025048,Ah Lan Kone,150164,Na Be Kone,နဘဲကုန်း,,,96.697197,16.7358,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025048,Ah Lan Kone,150163,Sa Kaing Su,စကိုင်းစု,,,96.69354248,16.74651909,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025027,Ah Zan Taw Sun,150395,Ah Zan,အဇန်း,,,96.61620331,16.7743206,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025027,Ah Zan Taw Sun,150394,Ka Mar Ka Yar,ကမာကရာ,,,96.6421814,16.78512955,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025027,Ah Zan Taw Sun,150391,Taw Sun,တောစွန်း,,,96.62712097,16.77796936,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025027,Ah Zan Taw Sun,150396,Thea Kone,သဲကုန်း,,,96.6187973,16.79808998,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025027,Ah Zan Taw Sun,150392,Thea Kone Gyi,သဲကုန်းကြီး,,,96.62721252,16.79195976,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025027,Ah Zan Taw Sun,150393,Thea Kwe,သဲကွဲ,,,96.61540222,16.78923988,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025024,Ah Zat Wa,150397,Ah Zat Wa,အဇတ်ဝ,,,96.60630798,16.74401093,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025024,Ah Zat Wa,150398,Kaing Kan Gyi,ကိုင်းကန်ကြီး,,,96.61682129,16.73970032,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025052,Aung Pan Sein,150576,Aung Pan Sein,အောင်ပန်းစိန်,,,96.73500061,16.76580048,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025053,Aung Thar Dan,150582,Aung Thar Dan,အောင်သာဒန်း,,,96.74693298,16.81916809,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025053,Aung Thar Dan,150583,Ywar Haung Su,ရွာဟောင်းစု,,,,,GAD,,18-Jan-11,,200/23-227/U-1,Inactive,N/A,Inactive,Delete,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025054,Aw Bar Nyunt,150585,Ah Lan Kone Thit,အလန်းကုန်းသစ်,,,,,GAD,,18-Jan-11,,200/23-227/U-1,Inactive,N/A,Inactive,Delete,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025054,Aw Bar Nyunt,150586,Aung Sein Gyi,အောင်စိန်ကြီး,,,,,GAD,,18-Jan-11,,200/23-227/U-1,Inactive,N/A,Inactive,Delete,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025054,Aw Bar Nyunt,150587,Aung Thar Nyunt,အောင်သာညွန့်,,,,,GAD,,18-Jan-11,,200/23-227/U-1,Inactive,N/A,Inactive,Delete,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025054,Aw Bar Nyunt,150584,Aw Bar Nyunt,ဩဘာညွန့်,,,96.7304306,16.74780083,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025054,Aw Bar Nyunt,150588,Sa Ti La,စတိလ,,,,,GAD,,18-Jan-11,,200/23-227/U-1,Inactive,N/A,Inactive,Delete,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025036,Bagan Taung Su,150701,Ah Nauk Yae Cho Su,အနောက်ရေချိုစု,,,96.58122253,16.84534073,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025036,Bagan Taung Su,150700,Ah Shey Yae Cho Su,အရှေ့ရေချိုစု,,,96.58944702,16.84457016,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025036,Bagan Taung Su,150697,Bagan Taung Su,ပုဂံတောင်စု,,,96.57299805,16.85294914,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025036,Bagan Taung Su,150699,Kyaung Su,ကျောင်းစု,,,96.57322693,16.84004974,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025036,Bagan Taung Su,150703,Nyaung Pin Gyi,ညောင်ပင်ကြီး,,,,,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025036,Bagan Taung Su,150704,Pa Law Wa,ပလောဝ,,,96.55544281,16.86421967,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025036,Bagan Taung Su,150698,Pa Toke Gyi,ပတုပ်ကြီး,,,96.56247711,16.85206985,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025036,Bagan Taung Su,150702,Shwe Nyan Pa Toke,ရွှေညာဏ်ပတုတ်,,,96.561421,16.834059,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025009,Bant Bway,150720,Bant Bway,ဘန့်ဘွေး,,,96.46810222,16.66180172,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025055,Beik Theik,150799,Beik Theik,ဘိတ်သိတ်,,,96.68995667,16.69142914,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025011,Eik Tha Ya,151577,Ah Nauk Ta Khun Taing,အနောက်တခွန်တိုင်,,,96.52404022,16.70359993,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025011,Eik Tha Ya,151576,Eik Tha Ya,အိဿယျ,,,96.50820923,16.73233032,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025057,Hay Ma Za Lar,151890,Hay Ma Za Lar,ဟေမဇလာ,,,96.70530701,16.72706032,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025051,Hmo Kone Thar,152131,Hmo Kone Thar,မှိုကုန်းသာ,,,96.73471832,16.82029533,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025025,Hpa Yar Gyi,152304,Hpa Yar Gyi,ဘုရားကြီး,,,96.6167984,16.75690079,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025028,Hpa Yon Kan,152425,Daw Min Zan Te Su,ဒေါ်မင်းဇံတဲစု,,,96.61495209,16.7835598,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025028,Hpa Yon Kan,152426,Hpa Yar Gyi Su,ဘုရားကြီးစု,,,96.61353302,16.76322174,GAD,,18-Jan-11,,200/23-227/U-1,Inactive,N/A,Inactive,Delete,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025028,Hpa Yon Kan,152421,Hpa Yon Kan,ဖရုံကန်,,,96.60787964,16.78772926,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025028,Hpa Yon Kan,152424,Kywe Khoe Kan,ကျွဲခိုးကန်,,,96.60569763,16.77691078,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025028,Hpa Yon Kan,152422,Sit Pin Kan,စစ်ပင်ကန်,,,96.58901978,16.78211021,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025028,Hpa Yon Kan,152423,Taw Sun Kan,တောစွန်းကန်,,,96.59335327,16.77536011,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025039,Htone Gyi,152866,Daunt Gyi,ဒေါင့်ကြီး,,,96.61116028,16.81694031,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025039,Htone Gyi,152865,Htone Gyi,ထုံးကြီး,,,96.63327789,16.82493019,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025039,Htone Gyi,152867,Ta Poe Tan,တပိုးတန်း,,,96.6039505,16.8239193,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025062,Htun Sein Ah Thin,152916,Htun Sein Ah Thin,ထွန်းစိန်အသင်း,,,96.76215097,16.79224184,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025018,Ka Dat Pa Na,153188,Ah Shey Ta Khun Taing,အရှေ့တခွန်တိုင်,,,96.52839661,16.70469093,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025018,Ka Dat Pa Na,153187,Ka Dat Pa Na,ကဒပ္ပန,,,96.54007256,16.69020527,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025042,Ka Tone Paw (Middle),153631,Ka Tone Paw (Middle),ကတုံးပေါ် (အလယ်),,,96.68955994,16.82250977,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025042,Ka Tone Paw (Middle),153632,Ka Tone Paw (North),ကတုံးပေါ် (မြောက်),,,96.67690277,16.8329792,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025041,Ka Tone Paw (Upper),153634,Bon Lon,ဘုံလုံ,,,96.67604828,16.8545208,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025041,Ka Tone Paw (Upper),153633,Ka Tone Paw (Upper),ကတုံးပေါ် (အထက်),,,96.68530273,16.8246994,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025041,Ka Tone Paw (Upper),153635,Say Yoe Chaung,ဆေးရိုးချောင်,,,,,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025045,Kaing Kone,153737,Da Ni Kone,ဓနိကုန်း,,,96.73975372,16.78158569,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025045,Kaing Kone,153736,Kaing Kone,ကိုင်းကုန်း,,,96.69876862,16.78402328,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025045,Kaing Kone,153738,Swei Taw Chaung,စွယ်တော်ချောင်,,,96.71939087,16.78939056,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025005,Kan Myint,153931,Kan Myint,ကံမြင့်,,,96.41056061,16.74707985,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025040,Kone Kha Lar,154515,Daw San Mei Su,ဒေါ်စံမယ်စု,,,96.64939467,16.85549839,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025040,Kone Kha Lar,154513,Kone Kha Lar,ကုန်းခလာ,,,96.650383,16.84306908,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025040,Kone Kha Lar,154514,Yay Kha Lar,​ရေခလာ,,,96.66311646,16.8622303,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025035,Kun Ka La,154694,Chauk Te Su,ခြောက်တဲစု,,,96.54292297,16.84160995,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025035,Kun Ka La,154691,Kun Ka La,ကွန်ကလ,,,96.53736877,16.85424995,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025035,Kun Ka La,154696,Nyaung Hnit Pin,ညောင်နှစ်ပင်,,,96.53164673,16.84120941,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025035,Kun Ka La,154695,Pa Law Wa,ပလောဝ,,,96.55088806,16.86544991,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025035,Kun Ka La,154693,Sin Khoe Su,ဆင်ခိုးစု,,,96.5474472,16.83171082,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025035,Kun Ka La,154692,Ta Man Gyi Su,တမံကြီးစု,,,96.53204346,16.86491966,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025023,Kyar Bo,155099,Kyar Bo,ကျားဘို,,,96.65177917,16.73662949,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025008,Kyar Win,155240,Kyar Win,ကျားဝင်း,,,96.44508362,16.67317963,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025017,Kyon Kyeik,155798,Kyon Kyeik,ကြုံကြိတ်,,,96.52671051,16.71954918,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025017,Kyon Kyeik,155799,Tha Net Pin Chaung,သနပ်ပင်ချောင်,,,96.52442932,16.71385956,GAD,,18-Jan-11,,200/23-227/U-1,Inactive,N/A,Inactive,Delete,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025046,Kywe Te Kone,156436,Ah Hpwar Kan,အဖွားကန်,,,96.65828705,16.78092957,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025046,Kywe Te Kone,156434,Ah Maung,အမောင်း,,,96.65041351,16.76132011,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025046,Kywe Te Kone,156435,Kyaung Shar Kone,ကြောင်ရှာကုန်း,,,96.68031311,16.7671299,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025046,Kywe Te Kone,156432,Kywe Te Kone,ကျွဲတဲကုန်း,,,96.67371368,16.76893044,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025046,Kywe Te Kone,156433,Tha Nat Kone,သနပ်ကုန်း,,,96.68818665,16.77757072,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025043,Let Pan Chaung,156836,Ka Wa,ကဝ,,,96.74108124,16.81393051,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025043,Let Pan Chaung,156833,Let Pan Chaung,လက်ပံချောင်,,,96.70475006,16.82205009,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025043,Let Pan Chaung,156835,Mi Chaung Gaung,မိချောင်းခေါင်း,,,96.73222351,16.8246994,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025043,Let Pan Chaung,156838,Nyaung Ngar Pin,ညောင်ငါးပင်,,,96.71874237,16.81970978,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025043,Let Pan Chaung,156834,Nyaung Ta Pin,ညောင်တပင်,,,96.72296143,16.81732941,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025043,Let Pan Chaung,156837,Ywet Taing,ရွက်တိုင်,,,96.72743988,16.84206963,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025031,Let Pan Kyoe,156893,Kyaung Kone,ကျောင်းကုန်း,,,96.57083893,16.80077934,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025031,Let Pan Kyoe,156891,Let Pan Kyoe,လက်ပန်ကျိုး,,,96.56124115,16.7954998,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025031,Let Pan Kyoe,156892,Mu Di Tar,မုဒိတာ,,,96.56443024,16.80360985,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025031,Let Pan Kyoe,156895,Pa Dat Taing Su,ပဒတ္တိုင်းစု,,,96.55407715,16.79261017,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025031,Let Pan Kyoe,156894,Thone Ein Su,သုံးအိမ်စု,,,96.56318665,16.79001045,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025015,Let Pan Nan Kha Le,156896,Let Pan,လက်ပန်,,,96.55451965,16.75027084,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025015,Let Pan Nan Kha Le,156897,Nan Kha Le,နန်းခလဲ,,,96.55889893,16.74559975,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025015,Let Pan Nan Kha Le,156898,Win Gyi,ဝင်းကြီး,,,96.57994843,16.7432003,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025044,Ma Gyi Pin Chaung,157132,Ma Gyi Pin Chaung,မကျီးပင်ချောင်,,,96.703522,16.80468,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025056,Ma Har Meik,157149,Ma Har Meik,မဟာမိတ်,,,96.71534729,16.71520996,GAD,,,,,Active,N/A,Active,,,
MMR013,Yangon,MMR013D003,Yangon (South),MMR013025,Thongwa,MMR013025029,Mi Chaung Kan,157601,Hpa Yar Gyi Su,ဘုရားကြီးစု,,,96.61058807,16.76102066,GAD,,,,,Active,N/A,Active,,,
